year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2018,8215138,310,North Ayrshire,Irvine Royal Academy,Secondary,trend,Average Class,0,
2018,8215138,310,North Ayrshire,Irvine Royal Academy,Secondary,trend,Pupil Numbers,659,
2018,8215138,310,North Ayrshire,Irvine Royal Academy,Secondary,trend,Pupil Teacher Ratio,11.6,
2018,8215138,310,North Ayrshire,Irvine Royal Academy,Secondary,trend,Teacher Numbers (FTE),56.8,
2018,8215634,310,North Ayrshire,Garnock Community Campus,Secondary,trend,Average Class,0,
2018,8215634,310,North Ayrshire,Garnock Community Campus,Secondary,trend,Pupil Numbers,980,
2018,8215634,310,North Ayrshire,Garnock Community Campus,Secondary,trend,Pupil Teacher Ratio,12.9,
2018,8215634,310,North Ayrshire,Garnock Community Campus,Secondary,trend,Teacher Numbers (FTE),76,
2018,8215839,310,North Ayrshire,Largs Academy,Secondary,trend,Average Class,0,
2018,8215839,310,North Ayrshire,Largs Academy,Secondary,trend,Pupil Numbers,"1,055",
2018,8215839,310,North Ayrshire,Largs Academy,Secondary,trend,Pupil Teacher Ratio,13.8,
2018,8215839,310,North Ayrshire,Largs Academy,Secondary,trend,Teacher Numbers (FTE),76.6,
2018,8216134,310,North Ayrshire,Auchenharvie Academy,Secondary,trend,Average Class,0,
2018,8216134,310,North Ayrshire,Auchenharvie Academy,Secondary,trend,Pupil Numbers,650,
2018,8216134,310,North Ayrshire,Auchenharvie Academy,Secondary,trend,Pupil Teacher Ratio,10.7,
2018,8216134,310,North Ayrshire,Auchenharvie Academy,Secondary,trend,Teacher Numbers (FTE),60.5,
2018,8217831,310,North Ayrshire,Kilwinning Academy,Secondary,trend,Average Class,0,
2018,8217831,310,North Ayrshire,Kilwinning Academy,Secondary,trend,Pupil Numbers,885,
2018,8217831,310,North Ayrshire,Kilwinning Academy,Secondary,trend,Pupil Teacher Ratio,12.5,
2018,8217831,310,North Ayrshire,Kilwinning Academy,Secondary,trend,Teacher Numbers (FTE),70.8,
2018,8223831,190,East Ayrshire,Loudoun Academy,Secondary,trend,Average Class,0,
2018,8223831,190,East Ayrshire,Loudoun Academy,Secondary,trend,Pupil Numbers,862,
2018,8223831,190,East Ayrshire,Loudoun Academy,Secondary,trend,Pupil Teacher Ratio,12.1,
2018,8223831,190,East Ayrshire,Loudoun Academy,Secondary,trend,Teacher Numbers (FTE),71.2,
2018,8224234,190,East Ayrshire,Grange Academy,Secondary,trend,Average Class,0,
2018,8224234,190,East Ayrshire,Grange Academy,Secondary,trend,Pupil Numbers,"1,222",
2018,8224234,190,East Ayrshire,Grange Academy,Secondary,trend,Pupil Teacher Ratio,13.1,
2018,8224234,190,East Ayrshire,Grange Academy,Secondary,trend,Teacher Numbers (FTE),93.1,
2018,8224633,190,East Ayrshire,St Joseph's Academy,Secondary,trend,Average Class,0,
2018,8224633,190,East Ayrshire,St Joseph's Academy,Secondary,trend,Pupil Numbers,685,
2018,8224633,190,East Ayrshire,St Joseph's Academy,Secondary,trend,Pupil Teacher Ratio,12.9,
2018,8224633,190,East Ayrshire,St Joseph's Academy,Secondary,trend,Teacher Numbers (FTE),53.3,
2018,8224730,190,East Ayrshire,Stewarton Academy,Secondary,trend,Average Class,0,
2018,8224730,190,East Ayrshire,Stewarton Academy,Secondary,trend,Pupil Numbers,780,
2018,8224730,190,East Ayrshire,Stewarton Academy,Secondary,trend,Pupil Teacher Ratio,13.5,
2018,8224730,190,East Ayrshire,Stewarton Academy,Secondary,trend,Teacher Numbers (FTE),57.9,
2018,8235538,370,South Ayrshire,Ayr Academy,Secondary,trend,Average Class,0,
2018,8235538,370,South Ayrshire,Ayr Academy,Secondary,trend,Pupil Numbers,485,
2018,8235538,370,South Ayrshire,Ayr Academy,Secondary,trend,Pupil Teacher Ratio,11,
2018,8235538,370,South Ayrshire,Ayr Academy,Secondary,trend,Teacher Numbers (FTE),43.9,
2018,8235732,370,South Ayrshire,Belmont Academy,Secondary,trend,Average Class,0,
2018,8235732,370,South Ayrshire,Belmont Academy,Secondary,trend,Pupil Numbers,"1,221",
2018,8235732,370,South Ayrshire,Belmont Academy,Secondary,trend,Pupil Teacher Ratio,13.4,
2018,8235732,370,South Ayrshire,Belmont Academy,Secondary,trend,Teacher Numbers (FTE),91,
2018,8236232,370,South Ayrshire,Queen Margaret Academy,Secondary,trend,Average Class,0,
2018,8236232,370,South Ayrshire,Queen Margaret Academy,Secondary,trend,Pupil Numbers,559,
2018,8236232,370,South Ayrshire,Queen Margaret Academy,Secondary,trend,Pupil Teacher Ratio,10.2,
2018,8236232,370,South Ayrshire,Queen Margaret Academy,Secondary,trend,Teacher Numbers (FTE),54.7,
2018,8236534,370,South Ayrshire,Girvan Academy,Secondary,trend,Average Class,0,
2018,8236534,370,South Ayrshire,Girvan Academy,Secondary,trend,Pupil Numbers,478,
2018,8236534,370,South Ayrshire,Girvan Academy,Secondary,trend,Pupil Teacher Ratio,9.8,
2018,8236534,370,South Ayrshire,Girvan Academy,Secondary,trend,Teacher Numbers (FTE),48.8,
2018,8236739,370,South Ayrshire,Carrick Academy,Secondary,trend,Average Class,0,
2018,8236739,370,South Ayrshire,Carrick Academy,Secondary,trend,Pupil Numbers,455,
2018,8236739,370,South Ayrshire,Carrick Academy,Secondary,trend,Pupil Teacher Ratio,11,
2018,8236739,370,South Ayrshire,Carrick Academy,Secondary,trend,Teacher Numbers (FTE),41.2,
2018,8236836,370,South Ayrshire,Prestwick Academy,Secondary,trend,Average Class,0,
2018,8236836,370,South Ayrshire,Prestwick Academy,Secondary,trend,Pupil Numbers,"1,184",
2018,8236836,370,South Ayrshire,Prestwick Academy,Secondary,trend,Pupil Teacher Ratio,14.3,
2018,8236836,370,South Ayrshire,Prestwick Academy,Secondary,trend,Teacher Numbers (FTE),82.7,
2018,8237832,370,South Ayrshire,Marr College,Secondary,trend,Average Class,0,
2018,8237832,370,South Ayrshire,Marr College,Secondary,trend,Pupil Numbers,902,
2018,8237832,370,South Ayrshire,Marr College,Secondary,trend,Pupil Teacher Ratio,13.9,
2018,8237832,370,South Ayrshire,Marr College,Secondary,trend,Teacher Numbers (FTE),64.8,
2018,8238030,370,South Ayrshire,Kyle Academy,Secondary,trend,Average Class,0,
2018,8238030,370,South Ayrshire,Kyle Academy,Secondary,trend,Pupil Numbers,788,
2018,8238030,370,South Ayrshire,Kyle Academy,Secondary,trend,Pupil Teacher Ratio,12.4,
2018,8238030,370,South Ayrshire,Kyle Academy,Secondary,trend,Teacher Numbers (FTE),63.4,
2018,8244138,190,East Ayrshire,Doon Academy,Secondary,trend,Average Class,0,
2018,8244138,190,East Ayrshire,Doon Academy,Secondary,trend,Pupil Numbers,265,
2018,8244138,190,East Ayrshire,Doon Academy,Secondary,trend,Pupil Teacher Ratio,7.5,
2018,8244138,190,East Ayrshire,Doon Academy,Secondary,trend,Teacher Numbers (FTE),35.5,
2018,8300135,395,West Dunbartonshire,St Peter the Apostle High School,Secondary,trend,Average Class,0,
2018,8300135,395,West Dunbartonshire,St Peter the Apostle High School,Secondary,trend,Pupil Numbers,"1,501",
2018,8300135,395,West Dunbartonshire,St Peter the Apostle High School,Secondary,trend,Pupil Teacher Ratio,12.9,
2018,8300135,395,West Dunbartonshire,St Peter the Apostle High School,Secondary,trend,Teacher Numbers (FTE),115.9,
2018,8304130,395,West Dunbartonshire,Dumbarton Academy,Secondary,trend,Average Class,0,
2018,8304130,395,West Dunbartonshire,Dumbarton Academy,Secondary,trend,Pupil Numbers,591,
2018,8304130,395,West Dunbartonshire,Dumbarton Academy,Secondary,trend,Pupil Teacher Ratio,10.5,
2018,8304130,395,West Dunbartonshire,Dumbarton Academy,Secondary,trend,Teacher Numbers (FTE),56.5,
2018,8304238,395,West Dunbartonshire,Our Lady & St Patrick's High School,Secondary,trend,Average Class,0,
2018,8304238,395,West Dunbartonshire,Our Lady & St Patrick's High School,Secondary,trend,Pupil Numbers,984,
2018,8304238,395,West Dunbartonshire,Our Lady & St Patrick's High School,Secondary,trend,Pupil Teacher Ratio,12.6,
2018,8304238,395,West Dunbartonshire,Our Lady & St Patrick's High School,Secondary,trend,Teacher Numbers (FTE),78.2,
2018,8304734,130,Argyll & Bute,Hermitage Academy,Secondary,trend,Average Class,0,
2018,8304734,130,Argyll & Bute,Hermitage Academy,Secondary,trend,Pupil Numbers,"1,255",
2018,8304734,130,Argyll & Bute,Hermitage Academy,Secondary,trend,Pupil Teacher Ratio,12.6,
2018,8304734,130,Argyll & Bute,Hermitage Academy,Secondary,trend,Teacher Numbers (FTE),99.9,
2018,8304831,395,West Dunbartonshire,Vale Of Leven Academy,Secondary,trend,Average Class,0,
2018,8304831,395,West Dunbartonshire,Vale Of Leven Academy,Secondary,trend,Pupil Numbers,979,
2018,8304831,395,West Dunbartonshire,Vale Of Leven Academy,Secondary,trend,Pupil Teacher Ratio,11.3,
2018,8304831,395,West Dunbartonshire,Vale Of Leven Academy,Secondary,trend,Teacher Numbers (FTE),86.8,
2018,8314136,395,West Dunbartonshire,Clydebank High School,Secondary,trend,Average Class,0,
2018,8314136,395,West Dunbartonshire,Clydebank High School,Secondary,trend,Pupil Numbers,"1,163",
2018,8314136,395,West Dunbartonshire,Clydebank High School,Secondary,trend,Pupil Teacher Ratio,12.6,
2018,8314136,395,West Dunbartonshire,Clydebank High School,Secondary,trend,Teacher Numbers (FTE),92.5,
2018,8325634,200,East Dunbartonshire,Bearsden Academy,Secondary,trend,Average Class,0,
2018,8325634,200,East Dunbartonshire,Bearsden Academy,Secondary,trend,Pupil Numbers,"1,229",
2018,8325634,200,East Dunbartonshire,Bearsden Academy,Secondary,trend,Pupil Teacher Ratio,13.3,
2018,8325634,200,East Dunbartonshire,Bearsden Academy,Secondary,trend,Teacher Numbers (FTE),92.7,
2018,8325731,200,East Dunbartonshire,Douglas Academy,Secondary,trend,Average Class,0,
2018,8325731,200,East Dunbartonshire,Douglas Academy,Secondary,trend,Pupil Numbers,"1,010",
2018,8325731,200,East Dunbartonshire,Douglas Academy,Secondary,trend,Pupil Teacher Ratio,12.4,
2018,8325731,200,East Dunbartonshire,Douglas Academy,Secondary,trend,Teacher Numbers (FTE),81.5,
2018,8325936,200,East Dunbartonshire,Boclair Academy,Secondary,trend,Average Class,0,
2018,8325936,200,East Dunbartonshire,Boclair Academy,Secondary,trend,Pupil Numbers,966,
2018,8325936,200,East Dunbartonshire,Boclair Academy,Secondary,trend,Pupil Teacher Ratio,12.7,
2018,8325936,200,East Dunbartonshire,Boclair Academy,Secondary,trend,Teacher Numbers (FTE),75.9,
2018,8337632,200,East Dunbartonshire,Kirkintilloch High School,Secondary,trend,Average Class,0,
2018,8337632,200,East Dunbartonshire,Kirkintilloch High School,Secondary,trend,Pupil Numbers,584,
2018,8337632,200,East Dunbartonshire,Kirkintilloch High School,Secondary,trend,Pupil Teacher Ratio,10.2,
2018,8337632,200,East Dunbartonshire,Kirkintilloch High School,Secondary,trend,Teacher Numbers (FTE),57.2,
2018,8337934,200,East Dunbartonshire,St Ninian's High School,Secondary,trend,Average Class,0,
2018,8337934,200,East Dunbartonshire,St Ninian's High School,Secondary,trend,Pupil Numbers,828,
2018,8337934,200,East Dunbartonshire,St Ninian's High School,Secondary,trend,Pupil Teacher Ratio,11.5,
2018,8337934,200,East Dunbartonshire,St Ninian's High School,Secondary,trend,Teacher Numbers (FTE),72.3,
2018,8338132,200,East Dunbartonshire,Lenzie Academy,Secondary,trend,Average Class,0,
2018,8338132,200,East Dunbartonshire,Lenzie Academy,Secondary,trend,Pupil Numbers,"1,162",
2018,8338132,200,East Dunbartonshire,Lenzie Academy,Secondary,trend,Pupil Teacher Ratio,12.3,
2018,8338132,200,East Dunbartonshire,Lenzie Academy,Secondary,trend,Teacher Numbers (FTE),94.7,
2018,8340030,200,East Dunbartonshire,Bishopbriggs Academy,Secondary,trend,Average Class,0,
2018,8340030,200,East Dunbartonshire,Bishopbriggs Academy,Secondary,trend,Pupil Numbers,"1,220",
2018,8340030,200,East Dunbartonshire,Bishopbriggs Academy,Secondary,trend,Pupil Teacher Ratio,12.5,
2018,8340030,200,East Dunbartonshire,Bishopbriggs Academy,Secondary,trend,Teacher Numbers (FTE),97.9,
2018,8342032,200,East Dunbartonshire,Turnbull High School,Secondary,trend,Average Class,0,
2018,8342032,200,East Dunbartonshire,Turnbull High School,Secondary,trend,Pupil Numbers,634,
2018,8342032,200,East Dunbartonshire,Turnbull High School,Secondary,trend,Pupil Teacher Ratio,11.1,
2018,8342032,200,East Dunbartonshire,Turnbull High School,Secondary,trend,Teacher Numbers (FTE),57.1,
2018,8342334,320,North Lanarkshire,Chryston High School,Secondary,trend,Average Class,0,
2018,8342334,320,North Lanarkshire,Chryston High School,Secondary,trend,Pupil Numbers,820,
2018,8342334,320,North Lanarkshire,Chryston High School,Secondary,trend,Pupil Teacher Ratio,13.1,
2018,8342334,320,North Lanarkshire,Chryston High School,Secondary,trend,Teacher Numbers (FTE),62.5,
2018,8357331,320,North Lanarkshire,Greenfaulds High School,Secondary,trend,Average Class,0,
2018,8357331,320,North Lanarkshire,Greenfaulds High School,Secondary,trend,Pupil Numbers,"1,380",
2018,8357331,320,North Lanarkshire,Greenfaulds High School,Secondary,trend,Pupil Teacher Ratio,13.4,
2018,8357331,320,North Lanarkshire,Greenfaulds High School,Secondary,trend,Teacher Numbers (FTE),103.2,
2018,8357439,320,North Lanarkshire,Our Lady's High School - Cumbernauld,Secondary,trend,Average Class,0,
2018,8357439,320,North Lanarkshire,Our Lady's High School - Cumbernauld,Secondary,trend,Pupil Numbers,937,
2018,8357439,320,North Lanarkshire,Our Lady's High School - Cumbernauld,Secondary,trend,Pupil Teacher Ratio,13.7,
2018,8357439,320,North Lanarkshire,Our Lady's High School - Cumbernauld,Secondary,trend,Teacher Numbers (FTE),68.3,
2018,8358532,320,North Lanarkshire,Kilsyth Academy,Secondary,trend,Average Class,0,
2018,8358532,320,North Lanarkshire,Kilsyth Academy,Secondary,trend,Pupil Numbers,518,
2018,8358532,320,North Lanarkshire,Kilsyth Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2018,8358532,320,North Lanarkshire,Kilsyth Academy,Secondary,trend,Teacher Numbers (FTE),45.2,
2018,8358931,320,North Lanarkshire,St Maurice's High School,Secondary,trend,Average Class,0,
2018,8358931,320,North Lanarkshire,St Maurice's High School,Secondary,trend,Pupil Numbers,979,
2018,8358931,320,North Lanarkshire,St Maurice's High School,Secondary,trend,Pupil Teacher Ratio,14.2,
2018,8358931,320,North Lanarkshire,St Maurice's High School,Secondary,trend,Teacher Numbers (FTE),69.1,
2018,8431639,260,Glasgow City,Springburn Academy,Secondary,trend,Average Class,0,
2018,8431639,260,Glasgow City,Springburn Academy,Secondary,trend,Pupil Numbers,777,
2018,8431639,260,Glasgow City,Springburn Academy,Secondary,trend,Pupil Teacher Ratio,12,
2018,8431639,260,Glasgow City,Springburn Academy,Secondary,trend,Teacher Numbers (FTE),65,
2018,8431930,260,Glasgow City,All Saints Secondary School,Secondary,trend,Average Class,0,
2018,8431930,260,Glasgow City,All Saints Secondary School,Secondary,trend,Pupil Numbers,838,
2018,8431930,260,Glasgow City,All Saints Secondary School,Secondary,trend,Pupil Teacher Ratio,12.7,
2018,8431930,260,Glasgow City,All Saints Secondary School,Secondary,trend,Teacher Numbers (FTE),65.9,
2018,8432031,260,Glasgow City,Bellahouston Academy,Secondary,trend,Average Class,0,
2018,8432031,260,Glasgow City,Bellahouston Academy,Secondary,trend,Pupil Numbers,933,
2018,8432031,260,Glasgow City,Bellahouston Academy,Secondary,trend,Pupil Teacher Ratio,12,
2018,8432031,260,Glasgow City,Bellahouston Academy,Secondary,trend,Teacher Numbers (FTE),77.9,
2018,8432139,260,Glasgow City,St Paul's High School,Secondary,trend,Average Class,0,
2018,8432139,260,Glasgow City,St Paul's High School,Secondary,trend,Pupil Numbers,837,
2018,8432139,260,Glasgow City,St Paul's High School,Secondary,trend,Pupil Teacher Ratio,12.6,
2018,8432139,260,Glasgow City,St Paul's High School,Secondary,trend,Teacher Numbers (FTE),66.2,
2018,8432236,260,Glasgow City,Cleveden Secondary School,Secondary,trend,Average Class,0,
2018,8432236,260,Glasgow City,Cleveden Secondary School,Secondary,trend,Pupil Numbers,599,
2018,8432236,260,Glasgow City,Cleveden Secondary School,Secondary,trend,Pupil Teacher Ratio,9.9,
2018,8432236,260,Glasgow City,Cleveden Secondary School,Secondary,trend,Teacher Numbers (FTE),60.4,
2018,8432627,260,Glasgow City,Glasgow Gaelic School,Secondary,trend,Average Class,0,
2018,8432627,260,Glasgow City,Glasgow Gaelic School,Secondary,trend,Pupil Numbers,343,
2018,8432627,260,Glasgow City,Glasgow Gaelic School,Secondary,trend,Pupil Teacher Ratio,9.9,
2018,8432627,260,Glasgow City,Glasgow Gaelic School,Secondary,trend,Teacher Numbers (FTE),34.6,
2018,8433232,260,Glasgow City,Eastbank Academy,Secondary,trend,Average Class,0,
2018,8433232,260,Glasgow City,Eastbank Academy,Secondary,trend,Pupil Numbers,814,
2018,8433232,260,Glasgow City,Eastbank Academy,Secondary,trend,Pupil Teacher Ratio,12.9,
2018,8433232,260,Glasgow City,Eastbank Academy,Secondary,trend,Teacher Numbers (FTE),63.2,
2018,8433836,260,Glasgow City,Govan High School,Secondary,trend,Average Class,0,
2018,8433836,260,Glasgow City,Govan High School,Secondary,trend,Pupil Numbers,462,
2018,8433836,260,Glasgow City,Govan High School,Secondary,trend,Pupil Teacher Ratio,7.5,
2018,8433836,260,Glasgow City,Govan High School,Secondary,trend,Teacher Numbers (FTE),61.6,
2018,8434034,260,Glasgow City,Castlemilk High School,Secondary,trend,Average Class,0,
2018,8434034,260,Glasgow City,Castlemilk High School,Secondary,trend,Pupil Numbers,396,
2018,8434034,260,Glasgow City,Castlemilk High School,Secondary,trend,Pupil Teacher Ratio,10.9,
2018,8434034,260,Glasgow City,Castlemilk High School,Secondary,trend,Teacher Numbers (FTE),36.4,
2018,8434239,260,Glasgow City,Hillhead High School,Secondary,trend,Average Class,0,
2018,8434239,260,Glasgow City,Hillhead High School,Secondary,trend,Pupil Numbers,"1,064",
2018,8434239,260,Glasgow City,Hillhead High School,Secondary,trend,Pupil Teacher Ratio,13.1,
2018,8434239,260,Glasgow City,Hillhead High School,Secondary,trend,Teacher Numbers (FTE),81.3,
2018,8434336,260,Glasgow City,Hillpark Secondary School,Secondary,trend,Average Class,0,
2018,8434336,260,Glasgow City,Hillpark Secondary School,Secondary,trend,Pupil Numbers,955,
2018,8434336,260,Glasgow City,Hillpark Secondary School,Secondary,trend,Pupil Teacher Ratio,11.6,
2018,8434336,260,Glasgow City,Hillpark Secondary School,Secondary,trend,Teacher Numbers (FTE),82.3,
2018,8434530,260,Glasgow City,Holyrood Secondary School,Secondary,trend,Average Class,0,
2018,8434530,260,Glasgow City,Holyrood Secondary School,Secondary,trend,Pupil Numbers,"2,119",
2018,8434530,260,Glasgow City,Holyrood Secondary School,Secondary,trend,Pupil Teacher Ratio,15.1,
2018,8434530,260,Glasgow City,Holyrood Secondary School,Secondary,trend,Teacher Numbers (FTE),140.2,
2018,8434638,260,Glasgow City,Hyndland Secondary School,Secondary,trend,Average Class,0,
2018,8434638,260,Glasgow City,Hyndland Secondary School,Secondary,trend,Pupil Numbers,"1,028",
2018,8434638,260,Glasgow City,Hyndland Secondary School,Secondary,trend,Pupil Teacher Ratio,13.3,
2018,8434638,260,Glasgow City,Hyndland Secondary School,Secondary,trend,Teacher Numbers (FTE),77.1,
2018,8435138,260,Glasgow City,King's Park Secondary School,Secondary,trend,Average Class,0,
2018,8435138,260,Glasgow City,King's Park Secondary School,Secondary,trend,Pupil Numbers,786,
